"","id","scrape_id","host_id","host_name","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","calendar_updated","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","license","jurisdiction_names","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month"
"23",753655,20191121092348,3647954,"Cath",2012-09-23,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Southville",NA,"Bristol",NA,"BS3 1PR","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.44553,-2.60413,TRUE,"House","Private room",2,1,1,0,"Real Bed","{TV,Wifi,Kitchen,Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly""}",NA,"$50.00","$350.00",NA,NA,NA,2,"$20.00",1,7,1,1,7,7,1,7,"2 weeks ago",TRUE,1,18,48,281,2019-11-21,263,36,2013-01-02,2019-11-16,94,10,10,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,2,0,2,0,3.14
"24",758894,20191121092348,3996407,"Joanna",2012-10-28,"100%","N/A",TRUE,NA,1,1,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio', 'government_id']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Clifton",NA,"Bristol",NA,"BS8 4BH","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.45443,-2.62066,TRUE,"Apartment","Entire home/apt",4,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,""Pets allowed"",Breakfast,""Free street parking"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""No stairs or steps to enter"",""Extra space around bed""}",NA,"$95.00","$750.00","$2,650.00","$0.00","$35.00",2,"$10.00",2,1124,1,2,1125,1125,2,1125,"2 months ago",TRUE,15,42,70,345,2019-11-21,350,54,2012-11-15,2019-11-18,97,10,10,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,1,1,0,0,4.1
"25",774471,20191121092348,4086056,"Lilian",2012-11-07,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Hotwells & Harbourside",NA,"Bristol",NA,"BS8 1EA","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.45207,-2.60724,TRUE,"Townhouse","Private room",2,1.5,1,2,"Real Bed","{Wifi,""Paid parking off premises"",Breakfast,Heating,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Host greets you""}",NA,"$35.00","$240.00",NA,"$75.00",NA,1,"$20.00",1,1125,1,1,1125,1125,1,1125,"3 days ago",TRUE,14,37,67,329,2019-11-21,485,147,2013-02-02,2019-11-17,95,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",TRUE,TRUE,2,0,2,0,5.86
"26",828102,20191121092348,4341765,"Patricia",2012-12-06,"100%","N/A",TRUE,NA,4,4,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,TRUE,"Bristol, United Kingdom",NA,"St George West",NA,"Bristol",NA,"BS5 8HY","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.45969,-2.54104,TRUE,"Bed and breakfast","Private room",2,1.5,1,1,"Real Bed","{Internet,Wifi,Breakfast,""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,""Host greets you""}",NA,"$28.00","$179.00","$550.00","$200.00","$5.00",1,"$5.00",2,1125,2,2,1125,1125,2,1125,"today",TRUE,18,34,64,339,2019-11-21,84,12,2013-09-08,2019-11-18,95,10,10,10,10,9,10,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,4,0,4,0,1.11
"27",838106,20191121092348,4379169,"Sarah",2012-12-11,"100%","N/A",TRUE,NA,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"Bristol, United Kingdom",NA,"Redland",NA,"Bristol",NA,"BS6 7AW","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.47079,-2.59645,TRUE,"House","Private room",2,1.5,1,0,"Real Bed","{TV,Internet,Wifi,""Paid parking off premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Luggage dropoff allowed"",""Host greets you""}",NA,"$55.00",NA,NA,"$0.00","$0.00",1,"$20.00",2,4,2,2,4,4,2,4,"3 weeks ago",TRUE,16,30,60,60,2019-11-21,203,12,2013-02-08,2019-07-19,98,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,2,0,2,0,2.46
"28",853819,20191121092348,4474160,"Sarah",2012-12-23,"0%","N/A",FALSE,NA,1,1,"['email', 'phone']",TRUE,FALSE,"Bristol, United Kingdom",NA,"Ashley",NA,"Bristol",NA,NA,"Bristol","Bristol, United Kingdom","GB","United Kingdom",51.46963,-2.58088,FALSE,"House","Private room",2,NA,1,NA,"Real Bed","{}",NA,"$62.00",NA,NA,NA,NA,1,"$0.00",21,60,21,21,60,60,21,60,"70 months ago",TRUE,30,60,90,365,2019-11-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,0,1,0,NA
"29",868888,20191121092348,4577089,"Rohan",2013-01-03,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'reviews']",TRUE,FALSE,"Bristol, United Kingdom",NA,"Eastville",NA,"Bristol",NA,NA,"Bristol","Bristol, United Kingdom","GB","United Kingdom",51.47278,-2.54713,FALSE,"House","Private room",1,1,1,1,"Real Bed","{Internet,Wifi,Kitchen,""Free parking on premises"",Gym,Breakfast,""Free street parking"",""Indoor fireplace"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",NA,"$21.00",NA,"$675.00","$0.00","$0.00",1,"$5.00",7,1125,7,7,1125,1125,7,1125,"6 months ago",TRUE,0,0,24,299,2019-11-21,7,3,2018-03-29,2019-09-16,97,10,9,10,10,9,10,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,2,0,2,0,0.35
"30",870076,20191121092348,3647954,"Cath",2012-09-23,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Southville",NA,"Bristol",NA,"BS3 1PR","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.44593,-2.60309,TRUE,"House","Private room",1,NA,1,1,"Real Bed","{Wifi,Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer}",NA,"$39.00","$155.00",NA,"$0.00","$0.00",1,"$0.00",1,1125,1,1,1125,1125,1,1125,"a week ago",TRUE,2,21,51,284,2019-11-21,154,22,2013-02-26,2019-11-03,93,10,10,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,2,0,2,0,1.88
"31",897555,20191121092348,3271882,"Gwen",2012-08-15,"90%","N/A",FALSE,NA,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Southville",NA,"Bristol",NA,"BS3 4NE","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.44161,-2.59864,TRUE,"House","Private room",1,0,1,1,"Real Bed","{Internet,Wifi,Kitchen,""Paid parking off premises"",""Indoor fireplace"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50"",""Hot water"",""Host greets you""}",NA,"$27.00","$170.00","$550.00",NA,NA,1,"$0.00",2,7,2,2,7,7,2,7,"2 weeks ago",TRUE,20,40,70,345,2019-11-21,139,15,2013-01-27,2019-10-07,91,10,10,10,10,9,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,TRUE,2,0,2,0,1.67
"32",942226,20191121092348,2103297,"Lois",2012-04-09,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Redland",NA,"Bristol",NA,"BS6 7HF","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.47513,-2.60474,TRUE,"Barn","Entire home/apt",5,2,2,4,"Real Bed","{TV,Wifi,""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo}",NA,"$120.00","$550.00",NA,"$80.00","$0.00",4,"$30.00",2,7,2,2,7,7,2,7,"yesterday",TRUE,10,25,52,291,2019-11-21,210,41,2013-07-09,2019-11-12,96,10,9,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,2,2,0,0,2.71
"33",975170,20191121092348,5332833,"Ashley",2013-03-05,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Eastville",NA,"Bristol",NA,"BS16 1AX","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.48256,-2.5546,TRUE,"House","Private room",2,1,1,1,"Real Bed","{Internet,Wifi,Kitchen,""Smoking allowed"",""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",NA,"$28.00","$165.00",NA,"$0.00","$10.00",1,"$9.00",3,60,3,3,60,60,3,60,"3 months ago",TRUE,0,0,0,82,2019-11-21,96,7,2013-03-30,2019-09-10,98,10,10,10,10,9,10,FALSE,NA,NA,FALSE,FALSE,"moderate",TRUE,FALSE,2,0,2,0,1.19
"34",979236,20191121092348,1156132,"Sue And Toby",2011-09-14,"90%","N/A",TRUE,NA,2,2,"['email', 'phone', 'facebook', 'reviews']",TRUE,FALSE,"Bristol, United Kingdom",NA,"Ashley",NA,"Bristol",NA,"BS6 5LE","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.46665,-2.58284,TRUE,"House","Private room",2,1.5,1,0,"Real Bed","{TV,Internet,Wifi,""Free parking on premises"",Breakfast,""Pets live on this property"",Cat(s),""Indoor fireplace"",Heating,""Smoke detector"",Essentials,Shampoo,""Host greets you""}",NA,"$64.00",NA,NA,"$0.00","$0.00",1,"$0.00",1,60,1,1,60,60,1,60,"2 months ago",TRUE,27,57,87,87,2019-11-21,164,7,2014-02-10,2019-11-11,94,10,9,10,10,9,9,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,2,0,2,0,2.33
"35",995235,20191121092348,5466703,"Marie",2013-03-14,"100%","N/A",TRUE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Clifton",NA,"Bristol",NA,"BS8 1BN","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.45308,-2.61544,TRUE,"Townhouse","Private room",2,1,1,2,"Real Bed","{TV,Wifi,""Paid parking off premises"",Breakfast,Heating,""Family/kid friendly"",Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Single level home"",""No stairs or steps to enter"",""Extra space around bed"",""Accessible-height bed"",""No stairs or steps to enter"",""Host greets you"",""Handheld shower head""}",NA,"$40.00",NA,NA,"$0.00","$9.00",1,"$25.00",1,1125,1,1,1125,1125,1,1125,"today",TRUE,11,26,41,258,2019-11-21,224,68,2013-11-07,2019-11-17,98,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,0,1,0,3.05
"36",996270,20191121092348,4341765,"Patricia",2012-12-06,"100%","N/A",TRUE,NA,4,4,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,TRUE,"Bristol, United Kingdom",NA,"St George Central",NA,"Bristol",NA,"BS5 8HY","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.45977,-2.53908,TRUE,"Bed and breakfast","Private room",2,1.5,1,1,"Real Bed","{Internet,Wifi,Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",""Host greets you""}",NA,"$24.00","$180.00","$550.00","$71.00","$5.00",1,"$5.00",2,1125,2,2,1125,1125,2,1125,"2 days ago",TRUE,3,21,51,326,2019-11-21,41,18,2014-10-04,2019-11-15,98,10,10,10,10,9,10,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,4,0,4,0,0.66
"37",1033484,20191121092348,5687726,"Joanne",2013-03-30,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'reviews']",TRUE,FALSE,"Bristol, United Kingdom",NA,"Ashley",NA,"Bristol",NA,"BS2 9LJ","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.46307,-2.57982,TRUE,"House","Private room",1,1.5,1,1,"Real Bed","{Internet,Kitchen,""Free parking on premises"",""Smoking allowed"",Breakfast,Heating,Washer,Essentials,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",NA,"$33.00","$245.00",NA,"$0.00","$5.00",1,"$0.00",1,28,1,1,28,28,1,28,"2 months ago",TRUE,20,41,71,251,2019-11-21,299,25,2013-04-19,2019-10-27,97,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"flexible",TRUE,TRUE,2,0,2,0,3.73
"38",1058698,20191121092348,4341765,"Patricia",2012-12-06,"100%","N/A",TRUE,NA,4,4,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,TRUE,"Bristol, United Kingdom",NA,"St George West",NA,"Bristol",NA,"BS5 8HY","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.4599,-2.54102,TRUE,"Bed and breakfast","Private room",2,1.5,1,1,"Real Bed","{Internet,Wifi,Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,""Garden or backyard"",""Host greets you""}",20,"$29.00","$250.00","$400.00","$77.00","$0.00",1,"$5.00",2,1125,2,2,1125,1125,2,1125,"2 days ago",TRUE,10,28,58,333,2019-11-21,34,12,2017-08-06,2019-10-27,95,10,10,10,10,9,9,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,4,0,4,0,1.22
"39",1096853,20191121092348,487598,"Maggie",2011-04-05,"100%","N/A",TRUE,NA,4,4,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Easton",NA,"Bristol",NA,"BS5 6EZ","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.46907,-2.56077,TRUE,"Townhouse","Private room",3,1.5,1,2,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Luggage dropoff allowed"",Other}",NA,"$32.00",NA,NA,"$0.00","$0.00",1,"$15.00",1,5,1,3,5,5,1.3,5,"a week ago",TRUE,7,20,34,34,2019-11-21,375,50,2013-06-03,2019-11-17,94,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,3,0,3,0,4.76
"40",1096947,20191121092348,487598,"Maggie",2011-04-05,"100%","N/A",TRUE,NA,4,4,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Easton",NA,"Bristol",NA,"BS5 6EZ","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.46922,-2.56105,TRUE,"Townhouse","Private room",2,1.5,1,1,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Luggage dropoff allowed"",Other}",NA,"$29.00",NA,NA,NA,NA,1,"$10.00",1,5,1,3,5,5,1.4,5,"today",TRUE,11,29,46,46,2019-11-21,336,60,2013-06-11,2019-11-03,96,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,3,0,3,0,4.28
"41",1166104,20191121092348,6386989,"Anne + Iain",2013-05-14,"100%","N/A",TRUE,NA,3,3,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Hotwells & Harbourside",NA,"Bristol",NA,"BS8 4PW","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.45052,-2.62055,TRUE,"Townhouse","Private room",2,1,1,2,"Real Bed","{TV,""Cable TV"",Internet,Wifi,Kitchen,""Paid parking off premises"",""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Children’s books and toys"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""Host greets you""}",NA,"$37.00","$180.00","$600.00",NA,"$14.00",1,"$25.00",3,75,3,3,75,75,3,75,"5 months ago",TRUE,0,17,47,227,2019-11-21,67,13,2013-06-13,2019-09-22,98,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,2,1,1,0,0.85
"42",1194755,20191121092348,1950884,"Sonia",2012-03-18,"100%","N/A",TRUE,NA,5,5,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Redland",NA,"Bristol",NA,"BS7 8PY","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.47905,-2.59016,TRUE,"House","Entire home/apt",6,2.5,4,4,"Real Bed","{TV,Internet,Wifi,Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Children’s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed"",Other}",NA,"$160.00",NA,NA,NA,NA,4,"$20.00",1,1124,1,1,1124,1124,1,1124,"3 months ago",TRUE,0,0,0,0,2019-11-21,16,4,2014-08-19,2019-08-21,98,10,10,9,9,9,9,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,5,1,4,0,0.25
"43",1258955,20191121092348,3271882,"Gwen",2012-08-15,"90%","N/A",FALSE,NA,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Southville",NA,"Bristol",NA,"BS3 4NE","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.4402,-2.59772,TRUE,"House","Private room",2,1,1,1,"Real Bed","{Internet,Wifi,Kitchen,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Garden or backyard"",""Luggage dropoff allowed""}",NA,"$35.00",NA,NA,"$0.00","$0.00",1,"$6.00",2,7,2,2,7,7,2,7,"2 weeks ago",TRUE,20,40,70,345,2019-11-21,79,6,2013-06-25,2019-10-14,90,9,9,10,9,9,9,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,TRUE,2,0,2,0,1.01
"44",1260621,20191121092348,6865698,"Kirsty",2013-06-11,"100%","N/A",FALSE,NA,5,5,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",TRUE,TRUE,"Bristol, United Kingdom",NA,"Ashley",NA,"Bristol",NA,"BS6 5QA","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.46465,-2.58947,TRUE,"Townhouse","Private room",2,1,1,1,"Real Bed","{Wifi,""Paid parking off premises"",""Pets allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Refrigerator,""Dishes and silverware"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",NA,"$28.00",NA,NA,"$0.00","$8.00",1,"$20.00",1,1125,1,1,1125,1125,1,1125,"6 days ago",TRUE,0,20,46,320,2019-11-21,201,80,2013-12-09,2019-11-16,94,10,9,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,2,0,2,0,2.77
